Model_Year,Make,Model_Name,Vehicle Class,Engine Size,Cylinders,Transmission,Fuel,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,CO2 Emissions,CO2_Rating,Smog_Rating
2020,MINI,Cooper S 3 Door,Subcompact,2.0,4.0,AM7,Z,8.9,6.6,7.9,184.0,7,7
2020,MINI,Cooper S 5 Door,Subcompact,2.0,4.0,AM7,Z,8.9,6.6,7.9,184.0,7,7
2020,MINI,Cooper S Clubman ALL4,Mid-size,2.0,4.0,AS8,Z,10.2,7.4,8.9,207.0,6,7
2020,MINI,Cooper S Convertible,Minicompact,2.0,4.0,AM7,Z,9.2,6.9,8.1,191.0,6,7
2020,MINI,Cooper S Countryman ALL4,Mid-size,2.0,4.0,AS8,Z,10.4,7.5,9.1,212.0,5,7
2020,MINI,John Cooper Works 3 Door,Subcompact,2.0,4.0,AS8,Z,9.2,6.9,8.1,190.0,6,7
2020,MINI,John Cooper Works Clubman ALL4,Mid-size,2.0,4.0,AS8,Z,10.1,7.6,9.0,210.0,5,3
2020,MINI,John Cooper Works Convertible,Minicompact,2.0,4.0,AS8,Z,9.4,7.1,8.3,194.0,6,7
2020,MINI,John Cooper Works Countryman ALL4,Mid-size,2.0,4.0,AS8,Z,10.0,7.8,9.0,210.0,5,3
2020,Mitsubishi,Eclipse Cross 4WD,SUV: Small,1.5,4.0,AV8,X,9.6,8.9,9.3,216.0,5,5
2020,Mitsubishi,Mirage,Compact,1.2,3.0,AV,X,6.6,5.6,6.2,143.0,9,5
2020,Mitsubishi,Mirage,Compact,1.2,3.0,M5,X,7.1,5.8,6.5,151.0,8,5
2020,Mitsubishi,Outlander 4WD,SUV: Small,2.4,4.0,AV6,X,9.9,8.1,9.1,212.0,5,5
2020,Mitsubishi,Outlander 4WD,SUV: Small,3.0,6.0,A6,Z,12.0,8.8,10.6,246.0,4,5
2020,Mitsubishi,RVR,SUV: Small,2.0,4.0,AV6,X,9.7,7.8,8.8,206.0,6,5
2020,Mitsubishi,RVR 4WD,SUV: Small,2.0,4.0,AV6,X,10.1,8.2,9.2,213.0,5,5
2020,Mitsubishi,RVR 4WD,SUV: Small,2.4,4.0,AV6,X,10.3,8.3,9.4,218.0,5,5
2020,Nissan,370Z,Two-seater,3.7,6.0,AS7,Z,12.6,9.3,11.1,261.0,4,3
2020,Nissan,370Z,Two-seater,3.7,6.0,M6,Z,13.3,9.3,11.5,270.0,4,3
2020,Nissan,370Z Roadster,Two-seater,3.7,6.0,AS7,Z,13.0,9.7,11.5,271.0,4,3
2020,Nissan,370Z Roadster,Two-seater,3.7,6.0,M6,Z,13.6,9.7,11.8,279.0,4,3
2020,Nissan,Altima AWD,Mid-size,2.5,4.0,AV,X,9.1,6.5,7.9,186.0,7,7
2020,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4.0,AV,X,9.3,6.7,8.1,190.0,6,7
2020,Nissan,Armada 4WD,SUV: Standard,5.6,8.0,AS7,X,17.5,12.9,15.4,362.0,2,3
2020,Nissan,Frontier,Pickup truck: Standard,3.8,6.0,AS9,X,13.1,9.8,11.6,273.0,4,5
2020,Nissan,Frontier 4WD,Pickup truck: Standard,3.8,6.0,AS9,X,13.8,10.2,12.2,287.0,3,5
2020,Nissan,GT-R,Subcompact,3.8,6.0,AM6,Z,14.4,10.9,12.8,300.0,3,3
2020,Nissan,Kicks,Mid-size,1.6,4.0,AV,X,7.7,6.6,7.2,169.0,7,7
2020,Nissan,Maxima,Mid-size,3.5,6.0,AV7,Z,11.6,7.9,9.9,233.0,5,3
2020,Nissan,Murano,Station wagon: Mid-size,3.5,6.0,AV7,X,11.7,8.3,10.2,240.0,5,5
2020,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6.0,AV7,X,11.7,8.5,10.3,242.0,5,5
2020,Nissan,NV200 Cargo Van,Special purpose vehicle,2.0,4.0,AV,X,9.8,8.8,9.3,218.0,5,3
2020,Nissan,Qashqai,Station wagon: Small,2.0,4.0,AV8,X,8.8,7.4,8.2,192.0,6,5
2020,Nissan,Qashqai,Station wagon: Small,2.0,4.0,M6,X,10.1,8.2,9.2,217.0,5,5
2020,Nissan,Qashqai AWD,Station wagon: Small,2.0,4.0,AV8,X,9.0,7.7,8.4,198.0,6,5
2020,Nissan,Pathfinder,SUV: Small,3.5,6.0,AV,X,11.6,8.5,10.2,240.0,5,5
2020,Nissan,Pathfinder 4WD,SUV: Small,3.5,6.0,AV,X,12.1,8.9,10.7,251.0,4,5
2020,Nissan,Pathfinder 4WD Platinum,SUV: Small,3.5,6.0,AV,X,12.4,9.2,11.0,257.0,4,3
2020,Nissan,Rogue,SUV: Small,2.5,4.0,AV,X,9.1,7.1,8.2,192.0,6,7
2020,Nissan,Rogue AWD,SUV: Small,2.5,4.0,AV,X,9.6,7.5,8.7,204.0,6,7
2020,Nissan,Sentra,Mid-size,2.0,4.0,AV,X,8.0,6.0,7.1,167.0,7,7
2020,Nissan,Sentra SR,Mid-size,2.0,4.0,AV,X,8.2,6.2,7.3,171.0,7,7
2020,Nissan,Sentra,Mid-size,2.0,4.0,M6,X,9.4,6.4,8.0,188.0,6,7
2020,Nissan,Titan 4WD,Pickup truck: Standard,5.6,8.0,AS9,Z,15.1,11.1,13.3,313.0,3,5
2020,Nissan,Titan 4WD Pro-4X,Pickup truck: Standard,5.6,8.0,AS9,Z,15.1,11.2,13.3,313.0,3,5
2020,Nissan,Versa,Compact,1.6,4.0,AV,X,7.4,5.9,6.7,158.0,8,7
2020,Nissan,Versa,Compact,1.6,4.0,M5,X,8.6,6.7,7.7,181.0,7,7
2020,Porsche,911 Carrera S,Minicompact,3.0,6.0,AM8,Z,13.1,9.7,11.5,271.0,4,5
2020,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6.0,AM8,Z,12.7,10.2,11.6,272.0,4,5
2020,Porsche,911 Carrera 4S,Minicompact,3.0,6.0,AM8,Z,13.1,10.2,11.8,277.0,4,5
2020,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6.0,AM8,Z,13.1,10.2,11.8,277.0,4,5
2020,Porsche,Cayenne,SUV: Standard,3.0,6.0,AS8,Z,12.5,10.3,11.5,269.0,4,5
2020,Porsche,Cayenne S,SUV: Standard,2.9,6.0,AS8,Z,13.1,10.5,11.9,278.0,4,5
2020,Porsche,Cayenne Turbo,SUV: Standard,4.0,8.0,AS8,Z,15.6,12.4,14.1,329.0,3,5
2020,Porsche,Macan,SUV: Small,2.0,4.0,AM7,Z,12.2,10.2,11.3,264.0,4,5
2020,Porsche,Macan S,SUV: Small,3.0,6.0,AM7,Z,12.9,10.2,11.7,272.0,4,5
2020,Porsche,Panamera,Full-size,3.0,6.0,AM8,Z,12.4,8.7,10.7,250.0,4,5
2020,Porsche,Panamera 4,Full-size,3.0,6.0,AM8,Z,12.4,9.0,10.9,253.0,4,5
2020,Porsche,Panamera 4 Executive,Full-size,3.0,6.0,AM8,Z,12.4,9.0,10.9,253.0,4,5
2020,Porsche,Panamera 4 ST,Full-size,3.0,6.0,AM8,Z,12.2,8.9,10.7,250.0,4,5
2020,Porsche,Panamera 4S,Full-size,2.9,6.0,AM8,Z,13.1,8.9,11.2,261.0,4,5
2020,Porsche,Panamera 4S Executive,Full-size,2.9,6.0,AM8,Z,13.1,8.9,11.2,261.0,4,5
2020,Porsche,Panamera 4S ST,Full-size,2.9,6.0,AM8,Z,13.1,9.8,11.6,273.0,4,5
2020,Porsche,Panamera GTS,Full-size,4.0,8.0,AM8,Z,14.5,10.2,12.6,295.0,3,3
2020,Porsche,Panamera GTS ST,Full-size,4.0,8.0,AM8,Z,15.7,10.5,13.4,313.0,3,3
2020,Porsche,Panamera Turbo,Full-size,4.0,8.0,AM8,Z,12.8,9.2,11.2,261.0,4,3
2020,Porsche,Panamera Turbo Executive,Full-size,4.0,8.0,AM8,Z,12.8,9.2,11.2,261.0,4,3
2020,Porsche,Panamera Turbo ST,Full-size,4.0,8.0,AM8,Z,13.4,10.1,11.9,279.0,4,3
2020,Ram,1500 EcoDiesel,Pickup truck: Standard,3.0,6.0,A8,D,10.5,7.3,9.0,243.0,5,1
2020,Ram,1500 eTorque,Pickup truck: Standard,3.6,6.0,A8,X,11.9,9.4,10.8,253.0,4,5
2020,Ram,1500 HFE eTorque,Pickup truck: Standard,3.6,6.0,A8,X,11.6,9.0,10.4,245.0,5,5
2020,Ram,1500,Pickup truck: Standard,5.7,8.0,A8,X,16.2,10.5,13.6,320.0,3,3
2020,Ram,1500 eTorque,Pickup truck: Standard,5.7,8.0,A8,X,14.1,10.3,12.4,290.0,3,3
2020,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3.0,6.0,A8,D,11.1,8.0,9.7,260.0,4,1
2020,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6.0,A8,X,12.2,9.7,11.1,260.0,4,5
2020,Ram,1500 4X4,Pickup truck: Standard,5.7,8.0,A8,X,16.1,11.0,13.8,325.0,3,3
2020,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8.0,A8,X,14.2,10.9,12.8,299.0,3,3
2020,Ram,1500 Classic,Pickup truck: Standard,3.6,6.0,A8,X,13.9,9.6,11.9,280.0,4,3
2020,Ram,1500 Classic,Pickup truck: Standard,5.7,8.0,A8,X,15.7,11.0,13.6,319.0,3,3
2020,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6.0,A8,X,14.5,10.2,12.6,294.0,3,3
2020,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8.0,A8,X,16.2,11.6,14.1,330.0,3,3
2020,Ram,ProMaster City,Special purpose vehicle,2.4,4.0,A9,X,11.2,8.3,9.9,232.0,5,6
2020,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12.0,AS8,Z,20.1,12.1,16.5,386.0,1,3
2020,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,6.7,12.0,AS8,Z,20.1,12.1,16.5,386.0,1,3
2020,Rolls-Royce,Dawn,Compact,6.6,12.0,AS8,Z,20.4,13.1,17.1,400.0,1,3
2020,Rolls-Royce,Ghost,Full-size,6.6,12.0,AS8,Z,20.4,13.1,17.1,400.0,1,3
2020,Rolls-Royce,Ghost EWB,Full-size,6.6,12.0,AS8,Z,20.4,13.1,17.1,400.0,1,3
2020,Rolls-Royce,Phantom,Full-size,6.7,12.0,AS8,Z,20.0,11.8,16.3,382.0,1,3
2020,Rolls-Royce,Phantom EWB,Full-size,6.7,12.0,AS8,Z,20.0,11.8,16.3,382.0,1,3
2020,Rolls-Royce,Wraith,Mid-size,6.6,12.0,AS8,Z,19.6,12.8,16.5,387.0,1,3
2020,Subaru,Ascent AWD,SUV: Standard,2.4,4.0,AV8,X,11.6,9.0,10.4,244.0,5,3
2020,Subaru,BRZ,Minicompact,2.0,4.0,AS6,Z,9.7,7.2,8.6,200.0,6,1
2020,Subaru,BRZ,Minicompact,2.0,4.0,M6,Z,11.2,8.2,9.9,231.0,5,1
2020,Subaru,BRZ tS,Minicompact,2.0,4.0,M6,Z,11.6,8.6,10.2,239.0,5,1
2020,Subaru,Crosstrek AWD,SUV: Small,2.0,4.0,AV8,X,8.5,7.0,7.9,185.0,7,6
2020,Subaru,Crosstrek AWD,SUV: Small,2.0,4.0,M6,X,10.5,8.1,9.4,220.0,5,6
2020,Subaru,Forester AWD,SUV: Small,2.5,4.0,AV7,X,9.0,7.2,8.2,192.0,6,6
2020,Subaru,Impreza 4-Door AWD,Mid-size,2.0,4.0,AV7,X,8.3,6.4,7.5,174.0,7,6
2020,Subaru,Impreza 4-Door AWD,Mid-size,2.0,4.0,M5,X,10.1,7.6,9.0,210.0,5,6
2020,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4.0,AV7,X,8.4,6.6,7.6,178.0,7,6
2020,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4.0,M5,X,10.1,7.7,9.0,211.0,5,6
2020,Subaru,Legacy AWD,Full-size,2.4,4.0,AV8,X,9.9,7.3,8.7,205.0,6,3
2020,Subaru,Legacy AWD,Full-size,2.5,4.0,AV8,X,8.8,6.7,7.9,185.0,7,6
2020,Subaru,Outback AWD,SUV: Small,2.4,4.0,AV8,X,10.1,7.9,9.1,213.0,5,3
2020,Subaru,Outback AWD,SUV: Small,2.5,4.0,AV8,X,9.0,7.1,8.2,192.0,6,6
2020,Subaru,WRX AWD,Compact,2.0,4.0,AV8,Z,12.9,9.7,11.5,263.0,4,1
2020,Subaru,WRX AWD,Compact,2.0,4.0,M6,Z,11.3,8.5,10.1,236.0,5,1
2020,Subaru,WRX STI AWD,Compact,2.5,4.0,M6,Z,14.3,10.8,12.7,297.0,3,1
2020,Toyota,4Runner 4WD,SUV: Standard,4.0,6.0,AS5,X,14.8,12.5,13.8,321.0,3,5
2020,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,4.0,6.0,AS5,X,14.8,12.5,13.8,321.0,3,5
2020,Toyota,86,Minicompact,2.0,4.0,AS6,Z,9.9,7.3,8.7,204.0,6,1
2020,Toyota,86,Minicompact,2.0,4.0,M6,Z,11.2,8.3,9.9,232.0,5,1
2020,Toyota,Avalon,Mid-size,3.5,6.0,AS8,X,10.9,7.6,9.4,220.0,5,5
2020,Toyota,C-HR,Compact,2.0,4.0,AS7,X,8.7,7.5,8.2,189.0,6,3
2020,Toyota,Camry,Mid-size,2.5,4.0,AS8,X,8.1,5.7,6.9,164.0,8,7
2020,Toyota,Camry LE/SE,Mid-size,2.5,4.0,AS8,X,8.5,6.1,7.4,173.0,7,7
2020,Toyota,Camry XLE/XSE,Mid-size,2.5,4.0,AS8,X,8.6,6.3,7.6,177.0,7,7
2020,Toyota,Camry,Mid-size,3.5,6.0,AS8,X,10.5,7.1,9.0,210.0,5,5
2020,Toyota,Camry XSE,Mid-size,3.5,6.0,AS8,X,10.7,7.4,9.2,215.0,5,5
2020,Toyota,Camry TRD,Mid-size,3.5,6.0,AS8,X,10.8,7.6,9.4,220.0,5,5
2020,Toyota,Camry AWD LE/SE,Mid-size,2.5,4.0,AS8,X,9.3,6.8,8.2,190.0,6,6
2020,Toyota,Camry AWD XLE/XSE,Mid-size,2.5,4.0,AS8,X,9.5,7.0,8.4,197.0,6,6
2020,Toyota,Camry Hybrid LE,Mid-size,2.5,4.0,AV,X,4.9,4.8,4.9,113.0,10,7
2020,Toyota,Camry Hybrid XLE/SE,Mid-size,2.5,4.0,AV,X,5.3,5.0,5.1,121.0,10,7
2020,Toyota,Corolla,Compact,1.8,4.0,AV,X,7.9,6.1,7.1,165.0,7,5
2020,Toyota,Corolla XLE,Compact,1.8,4.0,AV,X,8.1,6.3,7.3,170.0,7,5
2020,Toyota,Corolla,Compact,1.8,4.0,M6,X,8.0,6.0,7.1,165.0,7,5
2020,Toyota,Corolla,Compact,2.0,4.0,AV10,X,7.6,5.8,6.7,158.0,8,6
2020,Toyota,Corolla XSE,Compact,2.0,4.0,AV10,X,7.7,6.1,7.0,164.0,8,6
2020,Toyota,Corolla,Compact,2.0,4.0,M6,X,8.2,6.5,7.4,173.0,7,6
2020,Toyota,Corolla Hatchback,Compact,2.0,4.0,AV10,X,7.5,5.8,6.7,158.0,8,6
2020,Toyota,Corolla Hatchback,Compact,2.0,4.0,M6,X,8.4,6.3,7.5,174.0,7,6
2020,Toyota,Corolla Hybrid,Compact,1.8,4.0,AV,X,4.4,4.5,4.5,106.0,10,7
2020,Toyota,GR Supra,Two-seater,3.0,6.0,AS8,Z,9.9,7.7,8.9,208.0,6,3
2020,Toyota,Highlander,SUV: Small,3.5,6.0,AS8,X,11.9,8.3,10.3,240.0,5,5
2020,Toyota,Highlander AWD,SUV: Small,3.5,6.0,AS8,X,11.7,8.6,10.3,240.0,5,5
2020,Toyota,Highlander Hybrid AWD,SUV: Standard,2.5,4.0,AV,X,6.7,6.8,6.7,158.0,8,7
2020,Toyota,Highlander Hybrid AWD Limited/Platinum,SUV: Standard,2.5,4.0,AV,X,6.6,6.8,6.7,156.0,8,7
2020,Toyota,Prius,Mid-size,1.8,4.0,AV,X,4.4,4.7,4.5,106.0,10,7
2020,Toyota,Prius AWD,Mid-size,1.8,4.0,AV,X,4.5,4.9,4.7,109.0,10,7
2020,Toyota,Prius c,Compact,1.5,4.0,AV,X,4.9,5.5,5.1,120.0,10,7
2020,Toyota,RAV4,SUV: Small,2.5,4.0,AS8,X,8.8,6.8,7.9,184.0,7,6
2020,Toyota,RAV4 AWD,SUV: Small,2.5,4.0,AS8,X,9.2,7.1,8.2,194.0,6,6
2020,Toyota,RAV4 AWD TRD Off-Road,SUV: Small,2.5,4.0,AS8,X,9.5,7.5,8.6,200.0,6,6
2020,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4.0,AV,X,5.7,6.3,6.0,139.0,9,7
2020,Toyota,Sequoia 4WD,SUV: Standard,5.7,8.0,AS6,X,18.5,13.9,16.4,385.0,1,5
2020,Toyota,Sienna,Minivan,3.5,6.0,AS8,X,12.6,9.1,11.0,259.0,4,5
2020,Toyota,Sienna AWD,Minivan,3.5,6.0,AS8,X,13.4,9.6,11.7,274.0,4,5
2020,Toyota,Tacoma,Pickup truck: Small,2.7,4.0,AS6,X,12.1,10.1,11.2,263.0,4,5
2020,Toyota,Tacoma 4WD,Pickup truck: Small,2.7,4.0,AS6,X,12.7,10.6,11.7,274.0,4,5
2020,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6.0,AS6,X,13.0,10.5,11.9,278.0,4,5
2020,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6.0,M6,X,13.8,11.4,12.7,299.0,3,5
2020,Toyota,Tacoma 4WD D-Cab TRD Off-Road/Pro,Pickup truck: Small,3.5,6.0,M6,X,13.8,11.7,12.9,300.0,3,5
2020,Toyota,Tundra,Pickup truck: Standard,5.7,8.0,AS6,X,17.7,13.6,15.9,371.0,2,5
2020,Toyota,Tundra 4WD,Pickup truck: Standard,5.7,8.0,AS6,X,18.0,14.2,16.3,381.0,1,5
2020,Toyota,Yaris,Compact,1.5,4.0,AS6,X,7.3,5.9,6.6,155.0,8,3
2020,Toyota,Yaris (SIL),Compact,1.5,4.0,M6,X,7.8,6.1,6.9,165.0,8,3
2020,Volkswagen,Arteon 4MOTION,Full-size,2.0,4.0,AS8,Z,11.5,8.2,10.0,234.0,5,3
2020,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,2.0,4.0,AS8,X,12.8,10.4,11.7,273.0,4,3
2020,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,3.6,6.0,AS8,X,14.3,10.7,12.7,297.0,3,5
2020,Volkswagen,Golf,Compact,1.4,4.0,AS8,X,8.1,6.6,7.4,174.0,7,7
2020,Volkswagen,Golf,Compact,1.4,4.0,M6,X,8.4,6.6,7.6,177.0,7,7
2020,Volkswagen,Golf GTI,Compact,2.0,4.0,AM7,X,9.7,7.5,8.7,203.0,6,7
2020,Volkswagen,Golf GTI,Compact,2.0,4.0,M6,X,9.8,7.3,8.7,203.0,6,7
2020,Volkswagen,Jetta,Compact,1.4,4.0,AS8,X,7.8,5.9,7.0,162.0,8,5
2020,Volkswagen,Jetta,Compact,1.4,4.0,M6,X,7.9,5.9,7.0,163.0,8,7
2020,Volkswagen,Jetta GLI,Compact,2.0,4.0,AM7,X,9.3,7.2,8.4,196.0,6,7
2020,Volkswagen,Jetta GLI,Compact,2.0,4.0,M6,X,9.6,7.1,8.5,198.0,6,7
2020,Volkswagen,Passat,Mid-size,2.0,4.0,AS6,X,10.2,6.9,8.7,205.0,6,7
2020,Volkswagen,Tiguan,SUV: Small,2.0,4.0,AS8,X,10.5,8.1,9.4,221.0,5,7
2020,Volkswagen,Tiguan 4MOTION,SUV: Small,2.0,4.0,AS8,X,11.5,8.7,10.2,241.0,5,7
2020,Volvo,S60 T5,Compact,2.0,4.0,AS8,Z,10.5,7.1,8.9,208.0,6,5
2020,Volvo,S60 T6 AWD,Compact,2.0,4.0,AS8,Z,11.0,7.4,9.4,219.0,5,7
2020,Volvo,S90 T6 AWD,Mid-size,2.0,4.0,AS8,Z,11.3,7.5,9.6,223.0,5,7
2020,Volvo,V60 T5,Station wagon: Small,2.0,4.0,AS8,Z,10.5,7.1,8.9,208.0,6,5
2020,Volvo,V60 T6 AWD,Station wagon: Small,2.0,4.0,AS8,Z,11.0,7.4,9.4,219.0,5,7
2020,Volvo,V60 CC T5 AWD,Station wagon: Small,2.0,4.0,AS8,Z,10.8,7.7,9.4,220.0,5,5
2020,Volvo,XC40 T4 AWD,SUV: Small,2.0,4.0,AS8,X,10.2,7.5,9.0,210.0,5,5
2020,Volvo,XC40 T5 AWD,SUV: Small,2.0,4.0,AS8,Z,10.7,7.7,9.4,219.0,5,5
2020,Volvo,XC60 T5 AWD,SUV: Small,2.0,4.0,AS8,Z,11.2,8.3,9.9,232.0,5,5
2020,Volvo,XC60 T6 AWD,SUV: Small,2.0,4.0,AS8,Z,11.7,8.6,10.3,240.0,5,7
2020,Volvo,XC90 T5 AWD,SUV: Standard,2.0,4.0,AS8,Z,11.2,8.3,9.9,232.0,5,5
2020,Volvo,XC90 T6 AWD,SUV: Standard,2.0,4.0,AS8,Z,12.2,8.7,10.7,248.0,4,7
